parent,code,type,name
1401,140122,县,阳曲:县
1401,140123,县,娄烦:县
1401,140181,县级市,古交:市
1402,140212,市辖区,新荣:区
1402,140213,市辖区,平城:区
1402,140214,市辖区,云冈:区
1402,140215,市辖区,云州:区
1402,140221,县,阳高:县
1402,140222,县,天镇:县
1402,140223,县,广灵:县
1402,140224,县,灵丘:县
1402,140225,县,浑源:县
1402,140226,县,左云:县
1403,140302,市辖区,城:区
1403,140303,市辖区,矿:区
1403,140311,市辖区,郊:区
1403,140321,县,平定:县
1403,140322,县,盂:县
1404,140403,市辖区,潞州:区
1404,140404,市辖区,上党:区
1404,140405,市辖区,屯留:区
1404,140406,市辖区,潞城:区
1404,140423,县,襄垣:县
1404,140425,县,平顺:县
1404,140426,县,黎城:县
1404,140427,县,壶关:县
1404,140428,县,长子:县
1404,140429,县,武乡:县
1404,140430,县,沁:县
1404,140431,县,沁源:县
1405,140502,市辖区,城:区
1405,140521,县,沁水:县
1405,140522,县,阳城:县
1405,140524,县,陵川:县
1405,140525,县,泽州:县
1405,140581,县级市,高平:市
1406,140602,市辖区,朔城:区
1406,140603,市辖区,平鲁:区
1406,140621,县,山阴:县
1406,140622,县,应:县
1406,140623,县,右玉:县
1406,140681,县级市,怀仁:市
1407,140702,市辖区,榆次:区
1407,140703,市辖区,太谷:区
1407,140721,县,榆社:县
1407,140722,县,左权:县
1407,140723,县,和顺:县
1407,140724,县,昔阳:县
1407,140725,县,寿阳:县
1407,140727,县,祁:县
1407,140728,县,平遥:县
1407,140729,县,灵石:县
1407,140781,县级市,介休:市
1408,140802,市辖区,盐湖:区
1408,140821,县,临猗:县
1408,140822,县,万荣:县
1408,140823,县,闻喜:县
1408,140824,县,稷山:县
1408,140825,县,新绛:县
1408,140826,县,绛:县
1408,140827,县,垣曲:县
1408,140828,县,夏:县
1408,140829,县,平陆:县
1408,140830,县,芮城:县
1408,140881,县级市,永济:市
1408,140882,县级市,河津:市
1409,140902,市辖区,忻府:区
1409,140921,县,定襄:县
1409,140922,县,五台:县
