parent,code,type,name
1,11,直辖市,北京市
1,12,直辖市,天津市
1,13,省,河北省
1,14,省,山西省
1,15,自治区,内蒙古自治区
2,21,省,辽宁省
2,22,省,吉林省
2,23,省,黑龙江省
3,31,直辖市,上海市
3,32,省,江苏省
3,33,省,浙江省
3,34,省,安徽省
3,35,省,福建省
3,36,省,江西省
3,37,省,山东省
4,41,省,河南省
4,42,省,湖北省
4,43,省,湖南省
4,44,省,广东省
4,45,自治区,广西壮族自治区
4,46,省,海南省
5,50,直辖市,重庆市
5,51,省,四川省
5,52,省,贵州省
5,53,省,云南省
5,54,自治区,西藏自治区
6,61,省,陕西省
6,62,省,甘肃省
6,63,省,青海省
6,64,自治区,宁夏回族自治区
6,65,自治区,新疆维吾尔自治区
7,71,省,台湾省
8,81,特别行政区,香港特别行政区
8,82,特别行政区,澳门特别行政区
