parent,code,type,name
110101,110101001,街道,东华门街道
110101,110101002,街道,景山街道
110101,110101003,街道,交道口街道
110101,110101004,街道,安定门街道
110101,110101005,街道,北新桥街道
110101,110101006,街道,东四街道
110101,110101007,街道,朝阳门街道
110101,110101008,街道,建国门街道
110101,110101009,街道,东直门街道
110101,110101010,街道,和平里街道
110101,110101011,街道,前门街道
110101,110101012,街道,崇文门外街道
110101,110101013,街道,东花市街道
110101,110101014,街道,龙潭街道
110101,110101015,街道,体育馆路街道
110101,110101016,街道,天坛街道
110101,110101017,街道,永定门外街道
110102,110102001,街道,西长安街街道
110102,110102003,街道,新街口街道
110102,110102007,街道,月坛街道
110102,110102009,街道,展览路街道
110102,110102010,街道,德胜街道
110102,110102011,街道,金融街街道
110102,110102012,街道,什刹海街道
110102,110102013,街道,大栅栏街道
110102,110102014,街道,天桥街道
110102,110102015,街道,椿树街道
110102,110102016,街道,陶然亭街道
110102,110102017,街道,广安门内街道
110102,110102018,街道,牛街街道
110102,110102019,街道,白纸坊街道
110102,110102020,街道,广安门外街道
110105,110105001,街道,建外街道
110105,110105002,街道,朝外街道
110105,110105003,街道,呼家楼街道
110105,110105004,街道,三里屯街道
110105,110105005,街道,左家庄街道
110105,110105006,街道,香河园街道
110105,110105007,街道,和平街街道
110105,110105008,街道,安贞街道
110105,110105009,街道,亚运村街道
110105,110105010,街道,小关街道
110105,110105011,街道,酒仙桥街道
110105,110105012,街道,麦子店街道
110105,110105013,街道,团结湖街道
110105,110105014,街道,六里屯街道
110105,110105015,街道,八里庄街道
110105,110105016,街道,双井街道
110105,110105017,街道,劲松街道
110105,110105018,街道,潘家园街道
110105,110105019,街道,垡头街道
110105,110105021,乡,南磨房乡
110105,110105022,乡,高碑店乡
110105,110105023,乡,将台乡
110105,110105024,乡,太阳宫乡
110105,110105025,街道,大屯街道
110105,110105026,街道,望京街道
110105,110105027,乡,小红门乡
110105,110105028,乡,十八里店乡
110105,110105029,乡,平房乡
110105,110105030,乡,东风乡
110105,110105031,街道,奥运村街道
110105,110105032,乡,来广营乡
110105,110105033,民族乡,常营回族乡
110105,110105034,乡,三间房乡
110105,110105035,乡,管庄乡
110105,110105036,乡,金盏乡
110105,110105037,乡,孙河乡
110105,110105038,乡,崔各庄乡
110105,110105039,乡,东坝乡
110105,110105040,乡,黑庄户乡
110105,110105041,乡,豆各庄乡
110105,110105042,乡,王四营乡
110105,110105043,街道,东湖街道
110105,110105400,街道,首都机场街道
110106,110106001,街道,右安门街道
110106,110106002,街道,太平桥街道
110106,110106003,街道,西罗园街道
110106,110106004,街道,大红门街道
110106,110106005,街道,南苑街道
110106,110106006,街道,东高地街道
110106,110106007,街道,东铁匠营街道
110106,110106008,街道,六里桥街道
110106,110106009,街道,丰台街道
110106,110106010,街道,新村街道
110106,110106011,街道,长辛店街道
110106,110106012,街道,云岗街道
110106,110106013,街道,方庄街道
110106,110106014,街道,宛平街道
110106,110106015,街道,马家堡街道
110106,110106016,街道,和义街道
110106,110106017,街道,卢沟桥街道
110106,110106018,街道,花乡街道
110106,110106020,街道,成寿寺街道
110106,110106021,街道,石榴庄街道
110106,110106022,街道,玉泉营街道
110106,110106023,街道,看丹街道
110106,110106024,街道,五里店街道
110106,110106025,街道,青塔街道
110106,110106100,镇,北宫镇
110106,110106101,镇,王佐镇
110107,110107001,街道,八宝山街道
110107,110107002,街道,老山街道
110107,110107003,街道,八角街道
110107,110107004,街道,古城街道
110107,110107005,街道,苹果园街道
110107,110107006,街道,金顶街街道
110107,110107009,街道,广宁街道
110107,110107010,街道,五里坨街道
110107,110107011,街道,鲁谷街道
110108,110108001,街道,万寿路街道
110108,110108002,街道,永定路街道
110108,110108003,街道,羊坊店街道
110108,110108004,街道,甘家口街道
110108,110108005,街道,八里庄街道
110108,110108006,街道,紫竹院街道
110108,110108007,街道,北下关街道
110108,110108008,街道,北太平庄街道
110108,110108010,街道,学院路街道
110108,110108011,街道,中关村街道
110108,110108012,街道,海淀街道
110108,110108013,街道,青龙桥街道
110108,110108014,街道,清华园街道
110108,110108015,街道,燕园街道
110108,110108016,街道,香山街道
110108,110108017,街道,清河街道
110108,110108018,街道,花园路街道
110108,110108019,街道,西三旗街道
110108,110108020,街道,马连洼街道
110108,110108021,街道,田村路街道
110108,110108022,街道,上地街道
110108,110108023,镇,海淀镇
110108,110108024,镇,东升镇
110108,110108025,街道,曙光街道
110108,110108026,镇,温泉镇
110108,110108027,镇,四季青镇
110108,110108028,镇,西北旺镇
110108,110108029,镇,苏家坨镇
110108,110108030,镇,上庄镇
110109,110109001,街道,大峪街道
110109,110109002,街道,城子街道
110109,110109003,街道,东辛房街道
110109,110109004,街道,大台街道
110109,110109005,镇,王平镇
110109,110109006,镇,永定镇
110109,110109007,镇,龙泉镇
110109,110109101,镇,潭柘寺镇
110109,110109104,镇,军庄镇
110109,110109105,镇,雁翅镇
110109,110109106,镇,斋堂镇
110109,110109107,镇,清水镇
110109,110109108,镇,妙峰山镇
110111,110111001,街道,城关街道
110111,110111002,街道,新镇街道
110111,110111004,街道,向阳街道
110111,110111005,街道,东风街道
110111,110111006,街道,迎风街道
110111,110111007,街道,星城街道
110111,110111008,镇,良乡镇
110111,110111009,镇,周口店镇
110111,110111010,镇,琉璃河镇
110111,110111011,街道,拱辰街道
110111,110111012,街道,西潞街道
110111,110111101,镇,阎村镇
110111,110111103,镇,窦店镇
110111,110111104,镇,石楼镇
110111,110111105,镇,长阳镇
110111,110111107,镇,河北镇
110111,110111108,镇,长沟镇
110111,110111109,镇,大石窝镇
110111,110111110,镇,张坊镇
110111,110111111,镇,十渡镇
110111,110111112,镇,青龙湖镇
110111,110111115,镇,韩村河镇
110111,110111208,乡,霞云岭乡
110111,110111209,乡,南窖乡
110111,110111210,乡,佛子庄乡
110111,110111211,乡,大安山乡
110111,110111212,乡,史家营乡
110111,110111213,乡,蒲洼乡
110112,110112001,街道,中仓街道
110112,110112002,街道,新华街道
110112,110112003,街道,北苑街道
110112,110112004,街道,玉桥街道
110112,110112007,街道,潞源街道
110112,110112008,街道,通运街道
110112,110112009,街道,文景街道
110112,110112010,街道,九棵树街道
110112,110112011,街道,临河里街道
110112,110112012,街道,杨庄街道
110112,110112013,街道,潞邑街道
110112,110112104,镇,宋庄镇
110112,110112105,镇,张家湾镇
110112,110112106,镇,漷县镇
110112,110112109,镇,马驹桥镇
110112,110112110,镇,西集镇
110112,110112114,镇,台湖镇
110112,110112117,镇,永乐店镇
110112,110112119,镇,潞城镇
110112,110112120,镇,永顺镇
110112,110112121,镇,梨园镇
110112,110112209,民族乡,于家务回族乡
110113,110113001,街道,胜利街道
110113,110113002,街道,光明街道
110113,110113003,镇,仁和镇
110113,110113004,镇,后沙峪镇
110113,110113005,镇,天竺镇
110113,110113006,镇,杨镇
110113,110113007,镇,牛栏山镇
110113,110113008,镇,南法信镇
110113,110113009,镇,马坡镇
110113,110113010,街道,石园街道
110113,110113011,街道,空港街道
110113,110113012,街道,双丰街道
110113,110113013,街道,旺泉街道
110113,110113101,镇,高丽营镇
110113,110113104,镇,李桥镇
110113,110113105,镇,李遂镇
110113,110113106,镇,南彩镇
110113,110113108,镇,北务镇
110113,110113109,镇,大孙各庄镇
110113,110113110,镇,张镇
110113,110113111,镇,龙湾屯镇
110113,110113112,镇,木林镇
110113,110113113,镇,北小营镇
110113,110113115,镇,北石槽镇
110113,110113116,镇,赵全营镇
110114,110114001,街道,城北街道
110114,110114002,镇,南口镇
110114,110114003,镇,马池口镇
110114,110114004,镇,沙河镇
110114,110114005,街道,城南街道
110114,110114007,镇,东小口镇
110114,110114008,街道,天通苑北街道
110114,110114009,街道,天通苑南街道
110114,110114010,街道,霍营街道
110114,110114011,街道,回龙观街道
110114,110114012,街道,龙泽园街道
110114,110114013,街道,史各庄街道
110114,110114104,镇,阳坊镇
110114,110114110,镇,小汤山镇
110114,110114111,镇,南邵镇
110114,110114112,镇,崔村镇
110114,110114113,镇,百善镇
110114,110114115,镇,北七家镇
110114,110114116,镇,兴寿镇
110114,110114118,镇,流村镇
110114,110114119,镇,十三陵镇
110114,110114120,镇,延寿镇
110115,110115001,街道,兴丰街道
110115,110115002,街道,林校路街道
110115,110115003,街道,清源街道
110115,110115004,镇,亦庄镇
110115,110115005,镇,黄村镇
110115,110115006,镇,旧宫镇
110115,110115007,镇,西红门镇
110115,110115008,镇,瀛海镇
110115,110115009,街道,观音寺街道
110115,110115010,街道,天宫院街道
110115,110115011,街道,高米店街道
110115,110115012,街道,荣华街道
110115,110115013,街道,博兴街道
110115,110115103,镇,青云店镇
110115,110115104,镇,采育镇
110115,110115105,镇,安定镇
110115,110115106,镇,礼贤镇
110115,110115107,镇,榆垡镇
110115,110115108,镇,庞各庄镇
110115,110115109,镇,北臧村镇
110115,110115110,镇,魏善庄镇
110115,110115111,镇,长子营镇
110116,110116001,街道,泉河街道
110116,110116002,街道,龙山街道
110116,110116003,镇,怀柔镇
110116,110116004,镇,雁栖镇
110116,110116005,镇,庙城镇
110116,110116102,镇,北房镇
110116,110116103,镇,杨宋镇
110116,110116105,镇,桥梓镇
110116,110116106,镇,怀北镇
110116,110116107,镇,汤河口镇
110116,110116108,镇,渤海镇
110116,110116109,镇,九渡河镇
110116,110116110,镇,琉璃庙镇
110116,110116111,镇,宝山镇
110116,110116211,民族乡,长哨营满族乡
110116,110116213,民族乡,喇叭沟门满族乡
110117,110117001,街道,滨河街道
110117,110117002,街道,兴谷街道
110117,110117003,镇,平谷镇
110117,110117004,镇,峪口镇
110117,110117005,镇,马坊镇
110117,110117006,镇,金海湖镇
110117,110117101,镇,东高村镇
110117,110117102,镇,山东庄镇
110117,110117104,镇,南独乐河镇
110117,110117105,镇,大华山镇
110117,110117106,镇,夏各庄镇
110117,110117108,镇,马昌营镇
110117,110117110,镇,王辛庄镇
110117,110117111,镇,大兴庄镇
110117,110117112,镇,刘家店镇
110117,110117114,镇,镇罗营镇
110117,110117213,乡,黄松峪乡
110117,110117214,乡,熊儿寨乡
110118,110118001,街道,鼓楼街道
110118,110118002,街道,果园街道
110118,110118003,民族乡,檀营满族蒙古族乡
110118,110118100,镇,密云镇
110118,110118101,镇,溪翁庄镇
110118,110118102,镇,西田各庄镇
110118,110118103,镇,十里堡镇
110118,110118104,镇,河南寨镇
110118,110118105,镇,巨各庄镇
110118,110118106,镇,穆家峪镇
110118,110118107,镇,太师屯镇
110118,110118108,镇,高岭镇
110118,110118109,镇,不老屯镇
110118,110118110,镇,冯家峪镇
110118,110118111,镇,古北口镇
110118,110118112,镇,大城子镇
110118,110118113,镇,东邵渠镇
110118,110118114,镇,北庄镇
110118,110118115,镇,新城子镇
110118,110118116,镇,石城镇
110119,110119001,街道,百泉街道
110119,110119002,街道,香水园街道
110119,110119003,街道,儒林街道
110119,110119100,镇,延庆镇
110119,110119101,镇,康庄镇
110119,110119102,镇,八达岭镇
110119,110119103,镇,永宁镇
110119,110119104,镇,旧县镇
110119,110119105,镇,张山营镇
110119,110119106,镇,四海镇
110119,110119107,镇,千家店镇
110119,110119108,镇,沈家营镇
110119,110119109,镇,大榆树镇
110119,110119110,镇,井庄镇
110119,110119200,乡,大庄科乡
110119,110119201,乡,刘斌堡乡
110119,110119202,乡,香营乡
110119,110119203,乡,珍珠泉乡
120101,120101001,街道,劝业场街道
120101,120101002,街道,小白楼街道
120101,120101003,街道,五大道街道
120101,120101004,街道,新兴街道
120101,120101005,街道,南营门街道
120101,120101006,街道,南市街道
120102,120102001,街道,大王庄街道
120102,120102002,街道,大直沽街道
120102,120102003,街道,中山门街道
120102,120102004,街道,富民路街道
120102,120102005,街道,二号桥街道
120102,120102006,街道,春华街道
120102,120102007,街道,唐家口街道
120102,120102008,街道,向阳楼街道
120102,120102009,街道,常州道街道
120102,120102010,街道,上杭路街道
120102,120102011,街道,东新街道
120102,120102012,街道,鲁山道街道
120102,120102013,街道,天津铁厂街道
120103,120103001,街道,大营门街道
120103,120103002,街道,下瓦房街道
120103,120103003,街道,桃园街道
120103,120103004,街道,挂甲寺街道
120103,120103005,街道,马场街道
120103,120103006,街道,越秀路街道
120103,120103007,街道,友谊路街道
120103,120103008,街道,天塔街道
120103,120103009,街道,尖山街道
120103,120103010,街道,陈塘庄街道
120103,120103011,街道,柳林街道
120103,120103012,街道,东海街道
120103,120103013,街道,梅江街道
120103,120103014,街道,太湖路街道
120104,120104001,街道,长虹街道
120104,120104002,街道,鼓楼街道
120104,120104003,街道,兴南街道
120104,120104004,街道,广开街道
120104,120104005,街道,万兴街道
120104,120104006,街道,学府街道
120104,120104007,街道,向阳路街道
120104,120104008,街道,嘉陵道街道
120104,120104009,街道,王顶堤街道
120104,120104010,街道,水上公园街道
120104,120104011,街道,体育中心街道
120104,120104012,街道,华苑街道
120105,120105001,街道,光复道街道
120105,120105002,街道,望海楼街道
120105,120105003,街道,鸿顺里街道
120105,120105004,街道,新开河街道
120105,120105005,街道,铁东路街道
120105,120105006,街道,建昌道街道
120105,120105007,街道,宁园街道
120105,120105008,街道,王串场街道
120105,120105009,街道,江都路街道
120105,120105010,街道,月牙河街道
120106,120106001,街道,西于庄街道
120106,120106003,街道,咸阳北路街道
120106,120106004,街道,丁字沽街道
120106,120106005,街道,西沽街道
120106,120106006,街道,三条石街道
120106,120106008,街道,邵公庄街道
120106,120106009,街道,芥园街道
120106,120106010,街道,铃铛阁街道
120106,120106012,街道,和苑街道
120110,120110001,街道,张贵庄街道
120110,120110002,街道,丰年村街道
120110,120110003,街道,万新街道
120110,120110004,街道,无瑕街道
120110,120110005,街道,新立街道
120110,120110006,街道,华明街道
120110,120110007,街道,金钟街道
120110,120110008,街道,军粮城街道
120110,120110009,街道,金桥街道
120110,120110010,街道,东丽湖街道
120110,120110011,街道,华新街道
120111,120111001,街道,西营门街道
120111,120111002,街道,李七庄街道
120111,120111003,街道,赤龙南街道
120111,120111004,街道,赤龙北街道
120111,120111005,街道,津门湖街道
120111,120111100,镇,中北镇
120111,120111101,镇,杨柳青镇
120111,120111102,镇,辛口镇
120111,120111103,镇,张家窝镇
120111,120111104,镇,精武镇
120111,120111105,镇,大寺镇
120111,120111106,镇,王稳庄镇
120112,120112001,街道,双新街道
120112,120112002,街道,双林街道
120112,120112003,街道,海棠街道
120112,120112100,镇,咸水沽镇
120112,120112101,镇,葛沽镇
120112,120112102,镇,小站镇
120112,120112103,镇,双港镇
120112,120112104,镇,辛庄镇
120112,120112106,镇,双桥河镇
120112,120112107,镇,八里台镇
120112,120112108,镇,北闸口镇
120113,120113001,街道,果园新村街道
120113,120113002,街道,集贤里街道
120113,120113003,街道,普东街道
120113,120113004,街道,瑞景街道
120113,120113005,街道,佳荣里街道
120113,120113006,街道,青源街道
120113,120113007,街道,广源街道
120113,120113008,街道,双环邨街道
120113,120113100,镇,天穆镇
120113,120113101,镇,北仓镇
120113,120113102,镇,双街镇
120113,120113103,镇,双口镇
120113,120113104,镇,青光镇
120113,120113106,镇,宜兴埠镇
120113,120113107,镇,小淀镇
120113,120113108,镇,大张庄镇
120113,120113111,镇,西堤头镇
120114,120114001,街道,杨村街道
120114,120114002,街道,下朱庄街道
120114,120114003,街道,东蒲洼街道
120114,120114004,街道,黄庄街道
120114,120114005,街道,徐官屯街道
120114,120114006,街道,运河西街道
120114,120114101,镇,梅厂镇
120114,120114102,镇,大碱厂镇
120114,120114103,镇,崔黄口镇
120114,120114104,镇,大良镇
120114,120114105,镇,下伍旗镇
120114,120114106,镇,南蔡村镇
120114,120114107,镇,大孟庄镇
120114,120114108,镇,泗村店镇
120114,120114109,镇,河西务镇
120114,120114110,镇,城关镇
120114,120114111,镇,东马圈镇
120114,120114112,镇,黄花店镇
120114,120114113,镇,石各庄镇
120114,120114114,镇,王庆坨镇
120114,120114115,镇,汊沽港镇
120114,120114116,镇,河北屯镇
120114,120114117,镇,上马台镇
120114,120114118,镇,大王古庄镇
120114,120114119,镇,陈咀镇
120114,120114120,镇,白古屯镇
120114,120114121,镇,曹子里镇
120114,120114122,镇,大黄堡镇
120114,120114123,镇,豆张庄镇
120114,120114124,镇,高村镇
120115,120115001,街道,海滨街道
120115,120115002,街道,宝平街道
120115,120115003,街道,钰华街道
120115,120115004,街道,周良街道
120115,120115007,街道,朝霞街道
120115,120115008,街道,潮阳街道
120115,120115101,镇,大口屯镇
120115,120115103,镇,王卜庄镇
120115,120115104,镇,方家庄镇
120115,120115105,镇,林亭口镇
120115,120115106,镇,八门城镇
120115,120115107,镇,大钟庄镇
120115,120115108,镇,新安镇
120115,120115111,镇,霍各庄镇
120115,120115113,镇,新开口镇
120115,120115115,镇,大唐庄镇
120115,120115119,镇,牛道口镇
120115,120115120,镇,史各庄镇
120115,120115121,镇,郝各庄镇
120115,120115123,镇,牛家牌镇
120115,120115124,镇,尔王庄镇
120115,120115125,镇,黄庄镇
120115,120115126,镇,口东镇
120115,120115127,镇,大白庄镇
120116,120116005,街道,杭州道街道
120116,120116006,街道,新河街道
120116,120116007,街道,大沽街道
120116,120116008,街道,新北街道
120116,120116009,街道,北塘街道
120116,120116011,街道,胡家园街道
120116,120116012,街道,泰达街道
120116,120116021,街道,汉沽街道
120116,120116022,街道,寨上街道
120116,120116033,街道,古林街道
120116,120116034,街道,海滨街道
120116,120116036,街道,塘沽街道
120116,120116037,街道,茶淀街道
120116,120116038,街道,大港街道
120116,120116039,街道,新港街道
120116,120116040,街道,新村街道
120116,120116100,镇,新城镇
120116,120116102,镇,杨家泊镇
120116,120116105,镇,太平镇
120116,120116106,镇,小王庄镇
120116,120116107,镇,中塘镇
120117,120117001,街道,芦台街道
120117,120117002,街道,桥北街道
120117,120117101,镇,宁河镇
120117,120117102,镇,苗庄镇
120117,120117103,镇,丰台镇
120117,120117104,镇,岳龙镇
120117,120117105,镇,板桥镇
120117,120117106,镇,潘庄镇
120117,120117107,镇,造甲城镇
120117,120117108,镇,七里海镇
120117,120117109,镇,大北涧沽镇
120117,120117110,镇,东棘坨镇
120117,120117111,镇,俵口镇
120117,120117112,镇,廉庄镇
120117,120117113,镇,北淮淀镇
120118,120118001,街道,华康街道
120118,120118002,街道,朝阳街道
120118,120118100,镇,静海镇
120118,120118101,镇,唐官屯镇
120118,120118102,镇,独流镇
120118,120118103,镇,王口镇
120118,120118104,镇,台头镇
120118,120118105,镇,子牙镇
120118,120118106,镇,陈官屯镇
120118,120118107,镇,中旺镇
120118,120118108,镇,大邱庄镇
120118,120118109,镇,蔡公庄镇
120118,120118110,镇,梁头镇
120118,120118111,镇,团泊镇
120118,120118112,镇,双塘镇
120118,120118113,镇,大丰堆镇
120118,120118114,镇,沿庄镇
120118,120118115,镇,西翟庄镇
120118,120118200,乡,良王庄乡
120118,120118201,乡,杨成庄乡
120119,120119001,街道,文昌街道
120119,120119100,镇,渔阳镇
120119,120119101,镇,洇溜镇
120119,120119102,镇,官庄镇
120119,120119103,镇,马伸桥镇
120119,120119104,镇,下营镇
120119,120119105,镇,邦均镇
120119,120119106,镇,别山镇
120119,120119108,镇,尤古庄镇
120119,120119109,镇,上仓镇
120119,120119111,镇,下仓镇
120119,120119112,镇,罗庄子镇
120119,120119113,镇,白涧镇
120119,120119115,镇,侯家营镇
120119,120119116,镇,桑梓镇
120119,120119117,镇,东施古镇
120119,120119118,镇,下窝头镇
120119,120119119,镇,杨津庄镇
120119,120119120,镇,出头岭镇
120119,120119121,镇,西龙虎峪镇
120119,120119122,镇,穿芳峪镇
120119,120119123,镇,东二营镇
120119,120119124,镇,许家台镇
120119,120119125,镇,礼明庄镇
120119,120119126,镇,东赵各庄镇
120119,120119127,镇,州河湾镇
120119,120119203,民族乡,孙各庄满族乡
130102,130102001,街道,建北街道
130102,130102002,街道,青园街道
130102,130102003,街道,广安街道
130102,130102004,街道,育才街道
130102,130102005,街道,跃进街道
130102,130102007,街道,河东街道
130102,130102010,街道,长丰街道
130102,130102011,街道,谈固街道
130102,130102012,街道,中山东路街道
130102,130102013,街道,阜康街道
130102,130102014,街道,建安街道
130102,130102015,街道,胜北街道
130102,130102100,镇,西兆通镇
130102,130102101,镇,南村镇
130102,130102102,镇,高营镇
130102,130102103,镇,桃园镇
130104,130104001,街道,东里街道
130104,130104002,街道,中山街道
130104,130104004,街道,南长街道
130104,130104005,街道,维明街道
130104,130104007,街道,友谊街道
130104,130104008,街道,红旗街道
130104,130104009,街道,新石街道
130104,130104010,街道,苑东街道
130104,130104011,街道,西里街道
130104,130104012,街道,振头街道
130104,130104013,街道,留营街道
130104,130104014,街道,长兴街道
130104,130104015,街道,东华街道
130104,130104016,街道,休门街道
130104,130104017,街道,彭后街道
130104,130104018,街道,东风街道
130104,130104019,街道,汇通街道
130105,130105001,街道,革新街道
130105,130105003,街道,新华路街道
130105,130105004,街道,宁安街道
130105,130105005,街道,东焦街道
130105,130105006,街道,西苑街道
130105,130105007,街道,合作路街道
130105,130105008,街道,联盟街道
130105,130105009,街道,石岗街道
130105,130105011,街道,天苑街道
130105,130105012,街道,北苑街道
130105,130105013,街道,赵陵铺路街道
130105,130105014,街道,赵佗路街道
130105,130105015,街道,大郭街道
130105,130105016,街道,西三庄街道
130105,130105017,街道,杜北街道
130107,130107001,街道,矿市街道
130107,130107002,街道,四微街道
130107,130107100,镇,贾庄镇
130107,130107101,镇,凤山镇
130107,130107200,乡,横涧乡
130108,130108001,街道,裕兴街道
130108,130108002,街道,裕强街道
130108,130108003,街道,东苑街道
130108,130108004,街道,建通街道
130108,130108005,街道,槐底街道
130108,130108006,街道,裕华路街道
130108,130108007,街道,裕东街道
130108,130108008,街道,长江街道
130108,130108009,街道,太行街道
130108,130108010,街道,裕翔街道
130108,130108011,街道,建华南街道
130108,130108100,镇,宋营镇
130108,130108101,镇,方村镇
130109,130109100,镇,廉州镇
130109,130109101,镇,兴安镇
130109,130109102,镇,贾市庄镇
130109,130109103,镇,南营镇
130109,130109104,镇,梅花镇
130109,130109105,镇,岗上镇
130109,130109106,镇,丘头镇
130109,130109107,镇,南董镇
130109,130109108,镇,张家庄镇
130109,130109109,镇,南孟镇
130109,130109110,镇,增村镇
130109,130109111,镇,常安镇
130109,130109112,镇,西关镇
130109,130109200,民族乡,九门回族乡
130110,130110100,镇,获鹿镇
130110,130110101,镇,铜冶镇
130110,130110102,镇,寺家庄镇
130110,130110103,镇,上庄镇
130110,130110104,镇,李村镇
130110,130110105,镇,宜安镇
130110,130110106,镇,黄壁庄镇
130110,130110107,镇,大河镇
130110,130110108,镇,山尹村镇
130110,130110200,乡,石井乡
130110,130110201,乡,白鹿泉乡
130110,130110202,乡,上寨乡
130111,130111100,镇,栾城镇
130111,130111101,镇,郄马镇
130111,130111102,镇,冶河镇
130111,130111103,镇,窦妪镇
130111,130111104,镇,楼底镇
130111,130111200,乡,南高乡
130111,130111201,乡,柳林屯乡
130111,130111202,乡,西营乡
130121,130121100,镇,微水镇
130121,130121101,镇,上安镇
130121,130121102,镇,天长镇
130121,130121103,镇,秀林镇
130121,130121104,镇,南峪镇
130121,130121105,镇,威州镇
130121,130121106,镇,小作镇
130121,130121107,镇,南障城镇
130121,130121108,镇,苍岩山镇
130121,130121109,镇,测鱼镇
130121,130121200,乡,吴家窑乡
130121,130121201,乡,北正乡
130121,130121202,乡,于家乡
130121,130121203,乡,孙庄乡
130121,130121204,乡,南陉乡
130121,130121205,乡,辛庄乡
130121,130121206,乡,南王庄乡
130123,130123001,街道,诸福屯街道
130123,130123002,街道,三里屯街道
130123,130123100,镇,正定镇
130123,130123102,镇,新城铺镇
130123,130123103,镇,新安镇
130123,130123104,镇,南岗镇
130123,130123105,镇,曲阳桥镇
130123,130123106,镇,南牛镇
130123,130123201,乡,南楼乡
130123,130123202,乡,西平乐乡
130125,130125100,镇,龙州镇
130125,130125101,镇,南桥镇
130125,130125102,镇,上碑镇
130125,130125103,镇,口头镇
130125,130125104,镇,上方镇
130125,130125200,乡,独羊岗乡
130125,130125201,乡,安香乡
130125,130125202,乡,只里乡
130125,130125203,乡,市同乡
130125,130125204,乡,翟营乡
130125,130125205,乡,城寨乡
130125,130125207,乡,玉亭乡
130125,130125208,乡,北河乡
130125,130125209,乡,上阎庄乡
130125,130125210,乡,九口子乡
130126,130126100,镇,灵寿镇
130126,130126101,镇,青同镇
130126,130126102,镇,塔上镇
130126,130126103,镇,陈庄镇
130126,130126104,镇,慈峪镇
130126,130126105,镇,岔头镇
130126,130126200,乡,三圣院乡
130126,130126201,乡,北洼乡
130126,130126202,乡,牛城乡
130126,130126203,乡,狗台乡
130126,130126204,乡,南寨乡
130126,130126205,乡,南燕川乡
130126,130126206,乡,北谭庄乡
130126,130126207,乡,寨头乡
130126,130126208,乡,南营乡
130127,130127100,镇,高邑镇
130127,130127101,镇,大营镇
130127,130127102,镇,富村镇
130127,130127103,镇,万城镇
130127,130127104,镇,中韩镇
130128,130128100,镇,深泽镇
130128,130128101,镇,铁杆镇
130128,130128102,镇,赵八镇
130128,130128103,镇,大桥头镇
130128,130128200,乡,白庄乡
130128,130128201,乡,留村乡
130129,130129100,镇,赞皇镇
130129,130129101,镇,院头镇
130129,130129102,镇,南邢郭镇
130129,130129103,镇,嶂石岩镇
130129,130129104,镇,西龙门镇
130129,130129105,镇,西阳泽镇
130129,130129106,镇,许亭镇
130129,130129202,乡,南清河乡
130129,130129204,乡,土门乡
130129,130129205,乡,黄北坪乡
130129,130129208,乡,张楞乡
130130,130130100,镇,无极镇
130130,130130101,镇,七汲镇
130130,130130102,镇,张段固镇
130130,130130103,镇,北苏镇
130130,130130104,镇,郭庄镇
130130,130130105,镇,大陈镇
130130,130130106,镇,里城道镇
130130,130130107,镇,东侯坊镇
130130,130130200,民族乡,高头回族乡
130130,130130201,乡,郝庄乡
130130,130130204,乡,南流乡
130131,130131100,镇,平山镇
130131,130131101,镇,东回舍镇
130131,130131102,镇,温塘镇
130131,130131103,镇,南甸镇
130131,130131104,镇,岗南镇
130131,130131105,镇,古月镇
130131,130131106,镇,下槐镇
130131,130131107,镇,孟家庄镇
130131,130131108,镇,小觉镇
130131,130131109,镇,蛟潭庄镇
130131,130131110,镇,西柏坡镇
130131,130131111,镇,下口镇
130131,130131200,乡,西大吾乡
130131,130131201,乡,上三汲乡
130131,130131202,乡,两河乡
130131,130131203,乡,东王坡乡
130131,130131204,乡,苏家庄乡
130131,130131205,乡,宅北乡
130131,130131207,乡,北冶乡
130131,130131209,乡,上观音堂乡
130131,130131210,乡,杨家桥乡
130131,130131211,乡,营里乡
130131,130131212,乡,合河口乡
130132,130132100,镇,槐阳镇
130132,130132101,镇,殷村镇
130132,130132102,镇,南佐镇
130132,130132103,镇,宋曹镇
130132,130132104,镇,南因镇
130132,130132105,镇,姬村镇
130132,130132106,镇,北褚镇
130132,130132107,镇,马村镇
130132,130132201,乡,东张乡
130132,130132202,乡,赵同乡
130132,130132204,乡,苏村乡
130132,130132205,乡,苏阳乡
130132,130132206,乡,北正乡
130132,130132207,乡,前仙乡
130132,130132208,乡,黑水河乡
130133,130133100,镇,赵州镇
130133,130133101,镇,范庄镇
130133,130133102,镇,北王里镇
130133,130133103,镇,新寨店镇
130133,130133104,镇,韩村镇
130133,130133105,镇,南柏舍镇
130133,130133106,镇,沙河店镇
130133,130133107,镇,王西章镇
130133,130133108,镇,谢庄镇
130133,130133200,乡,前大章乡
130133,130133202,乡,高村乡
130181,130181100,镇,辛集镇
130181,130181101,镇,旧城镇
130181,130181102,镇,张古庄镇
130181,130181103,镇,位伯镇
130181,130181104,镇,新垒头镇
130181,130181105,镇,新城镇
130181,130181106,镇,南智丘镇
130181,130181107,镇,王口镇
130181,130181200,乡,天宫营乡
130181,130181201,乡,前营乡
130181,130181202,乡,马庄乡
130181,130181203,乡,和睦井乡
130181,130181204,乡,田家庄乡
130181,130181205,乡,中里厢乡
130181,130181206,乡,小辛庄乡
